Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
DOGE,2021-03-10,0.0563812754,0.0579631056,0.0587784285,0.0545207324
DOGE,2021-03-11,0.0556516177,0.0559609141,0.0569908915,0.0542795982
DOGE,2021-03-12,0.0554609376,0.0558864258,0.0570480135,0.0542395729
DOGE,2021-03-13,0.0579377936,0.0552204317,0.0606111921,0.0547034852
DOGE,2021-03-14,0.0594034015,0.0624147801,0.0632907928,0.0585821463
DOGE,2021-03-15,0.0565534935,0.0582237785,0.0597121905,0.0550218945
DOGE,2021-03-16,0.0587049962,0.0570028625,0.0591381847,0.0553597523
DOGE,2021-03-17,0.0581473878,0.0587358839,0.0590083122,0.0565692881
DOGE,2021-03-18,0.0577099559,0.05784259,0.0592958684,0.0569352726
DOGE,2021-03-19,0.0588501218,0.057317314,0.0600060653,0.0564467566
DOGE,2021-03-20,0.0600436085,0.0584436787,0.0607938399,0.058058328
DOGE,2021-03-21,0.0582353822,0.0589871576,0.0596507135,0.056746115
DOGE,2021-03-22,0.0552306751,0.0575856895,0.0580238559,0.0546451008
DOGE,2021-03-23,0.0541114704,0.0549960427,0.0561639321,0.0530410869
DOGE,2021-03-24,0.0524086592,0.0534588585,0.0567511923,0.0508429073
DOGE,2021-03-25,0.0517399755,0.0515914763,0.0524671679,0.0493870817
DOGE,2021-03-26,0.0536922506,0.0512469883,0.0539588658,0.0512335447
DOGE,2021-03-27,0.0547461382,0.0540462943,0.0554897514,0.053446905
DOGE,2021-03-29,0.053484146,0.0544107469,0.0549374495,0.0529762863
DOGE,2021-03-30,0.0540968173,0.0536534051,0.0547760986,0.0531903187
DOGE,2021-03-31,0.054213746,0.0541103016,0.0556671215,0.0536176723
DOGE,2021-04-01,0.0535549684,0.0540935487,0.0546406006,0.0516242868
DOGE,2021-04-02,0.0599140442,0.0537247306,0.0712055878,0.053626903
DOGE,2021-04-03,0.0574238167,0.0620565754,0.0628421681,0.0573229685
DOGE,2021-04-04,0.0563784774,0.0575957894,0.0594856886,0.0560073893
DOGE,2021-04-05,0.057309917,0.0555667878,0.0582439472,0.0551696942
DOGE,2021-04-06,0.0589234204,0.0574579844,0.0593147316,0.0562645421
DOGE,2021-04-07,0.0630599071,0.0599549147,0.0653250048,0.0580659673
DOGE,2021-04-08,0.0601873248,0.0644360516,0.0674773224,0.0571396904
DOGE,2021-04-09,0.0611705401,0.0588224037,0.0624079822,0.0586611523
DOGE,2021-04-10,0.0616745563,0.0617611871,0.064287791,0.0604773586
DOGE,2021-04-11,0.0635717714,0.0616170695,0.0651114074,0.0609425277
DOGE,2021-04-12,0.0756353606,0.0637613937,0.0800344807,0.0633248084
DOGE,2021-04-13,0.0715775832,0.0743739033,0.0754303584,0.0686909801
DOGE,2021-04-14,0.0924414626,0.0707960231,0.0945170983,0.0706332349
DOGE,2021-04-15,0.1275778771,0.0944300679,0.1453077308,0.0921680662
DOGE,2021-04-16,0.1721661479,0.1213803673,0.1918410211,0.119870139
DOGE,2021-04-17,0.3795198355,0.1825578624,0.4504864955,0.1793083416
DOGE,2021-04-18,0.3056824558,0.3661458141,0.3814350384,0.2316461761
DOGE,2021-04-19,0.3318115983,0.2830447075,0.3515335856,0.2423578071
DOGE,2021-04-20,0.416551143,0.3234615407,0.4284610126,0.3094471019
DOGE,2021-04-21,0.3353962068,0.409620872,0.4240822561,0.2709820723
DOGE,2021-04-22,0.3079602783,0.3177229257,0.3479294314,0.2965318528
DOGE,2021-04-23,0.2683380608,0.3061761778,0.3092297685,0.2533026978
DOGE,2021-04-24,0.2391444357,0.2608255356,0.2694052621,0.1608116986
DOGE,2021-04-25,0.2714234993,0.2502502263,0.2911596938,0.2309292547
DOGE,2021-04-26,0.2479777158,0.270787752,0.2884257345,0.226516875
DOGE,2021-04-27,0.2663730697,0.2520194322,0.2808529952,0.2476982097
DOGE,2021-04-28,0.2719959145,0.2718173736,0.2803146659,0.2648406439
DOGE,2021-04-29,0.3163290205,0.2726708395,0.3462542438,0.2563125132
DOGE,2021-04-30,0.3077020849,0.3234480721,0.3247968952,0.2961993453
DOGE,2021-05-01,0.3351472656,0.3051134847,0.340012902,0.3025994643
DOGE,2021-05-02,0.3851596652,0.337656106,0.3926873505,0.3282974568
DOGE,2021-05-03,0.3784028647,0.3911239327,0.4001204117,0.3625018187
DOGE,2021-05-04,0.4364162999,0.3746158191,0.4478349794,0.3743830083
DOGE,2021-05-05,0.5425109667,0.4417594899,0.61113518,0.4043269761
DOGE,2021-05-06,0.6416045016,0.5393155908,0.696495456,0.5210108059
